model,threshold,precision,recall,f1,accuracy,true_negative,false_positive,false_negative,true_positive,predicted_churn
Random Forest,0.858,0.9962825278810409,0.024251198986517057,0.04734982332155477,0.0355929171883384,130,1,10783,268,269
Random Forest,0.859,0.996268656716418,0.024160709438059903,0.04717731248343493,0.035503487748166696,130,1,10784,267,268
Random Forest,0.86,0.996268656716418,0.024160709438059903,0.04717731248343493,0.035503487748166696,130,1,10784,267,268
Random Forest,0.861,0.996268656716418,0.024160709438059903,0.04717731248343493,0.035503487748166696,130,1,10784,267,268
Random Forest,0.862,0.9962546816479401,0.02407021988960275,0.047004771160982506,0.03541405830799499,130,1,10785,266,267
Random Forest,0.863,0.9962546816479401,0.02407021988960275,0.047004771160982506,0.03541405830799499,130,1,10785,266,267
Random Forest,0.864,0.9962406015037594,0.0239797303411456,0.04683219934611646,0.03532462886782329,130,1,10786,265,266
Random Forest,0.865,0.9962264150943396,0.023889240792688445,0.04665959703075292,0.03523519942765158,130,1,10787,264,265
Random Forest,0.866,0.9921259842519685,0.011401683105601303,0.02254428341384863,0.022893936683956357,130,1,10925,126,127
Random Forest,0.867,0.9921259842519685,0.011401683105601303,0.02254428341384863,0.022893936683956357,130,1,10925,126,127
Random Forest,0.868,0.9920634920634921,0.01131119355714415,0.02236736154603203,0.022804507243784654,130,1,10926,125,126
Random Forest,0.869,0.9920634920634921,0.01131119355714415,0.02236736154603203,0.022804507243784654,130,1,10926,125,126
Random Forest,0.87,0.9920634920634921,0.01131119355714415,0.02236736154603203,0.022804507243784654,130,1,10926,125,126
Random Forest,0.871,0.992,0.011220704008686997,0.02219040801717967,0.02271507780361295,130,1,10927,124,125
Random Forest,0.872,0.992,0.011220704008686997,0.02219040801717967,0.02271507780361295,130,1,10927,124,125
Random Forest,0.873,0.992,0.011220704008686997,0.02219040801717967,0.02271507780361295,130,1,10927,124,125
Random Forest,0.874,0.992,0.011220704008686997,0.02219040801717967,0.02271507780361295,130,1,10927,124,125
Random Forest,0.875,0.992,0.011220704008686997,0.02219040801717967,0.02271507780361295,130,1,10927,124,125
Random Forest,0.876,0.991869918699187,0.011039724911772691,0.021836405942366206,0.02253621892326954,130,1,10929,122,123
Random Forest,0.877,0.991869918699187,0.011039724911772691,0.021836405942366206,0.02253621892326954,130,1,10929,122,123
Random Forest,0.878,0.991869918699187,0.011039724911772691,0.021836405942366206,0.02253621892326954,130,1,10929,122,123
Random Forest,0.879,0.9915966386554622,0.010677766717944077,0.021128021486123544,0.02217850116258272,130,1,10933,118,119
Random Forest,0.88,0.9915254237288136,0.010587277169486924,0.020950846091861403,0.022089071722411018,130,1,10934,117,118
Random Forest,0.881,0.9915254237288136,0.010587277169486924,0.020950846091861403,0.022089071722411018,130,1,10934,117,118
Random Forest,0.882,0.9914529914529915,0.010496787621029771,0.020773638968481375,0.02199964228223931,130,1,10935,116,117
Random Forest,0.883,0.9912280701754386,0.010225318975658312,0.02024182713837886,0.0217313539617242,130,1,10938,113,114
Random Forest,0.884,0.9912280701754386,0.010225318975658312,0.02024182713837886,0.0217313539617242,130,1,10938,113,114
Random Forest,0.885,0.9911504424778761,0.010134829427201158,0.0200644930132569,0.021641924521552496,130,1,10939,112,113
Random Forest,0.886,0.9907407407407407,0.009682381684915392,0.019177345640290347,0.021194777320693973,130,1,10944,107,108
Random Forest,0.887,0.9907407407407407,0.009682381684915392,0.019177345640290347,0.021194777320693973,130,1,10944,107,108
Random Forest,0.888,0.9905660377358491,0.009501402588001086,0.018822264049475665,0.021015918440350563,130,1,10946,105,106
Random Forest,0.889,0.9905660377358491,0.009501402588001086,0.018822264049475665,0.021015918440350563,130,1,10946,105,106
Random Forest,0.89,0.9903846153846154,0.00932042349108678,0.0184670551322277,0.020837059560007153,130,1,10948,103,104
Random Forest,0.891,0.9902912621359223,0.009229933942629626,0.01828940290478752,0.02074763011983545,130,1,10949,102,103
Random Forest,0.892,0.9901960784313726,0.009139444394172472,0.018111718820048417,0.020658200679663747,130,1,10950,101,102
Random Forest,0.893,0.9900990099009901,0.00904895484571532,0.017934002869440458,0.02056877123949204,130,1,10951,100,101
Random Forest,0.894,0.9897959183673469,0.00877748620034386,0.017400663736657995,0.020300482918976927,130,1,10954,97,98
Random Forest,0.895,0.9897959183673469,0.00877748620034386,0.017400663736657995,0.020300482918976927,130,1,10954,97,98
Random Forest,0.896,0.9894736842105263,0.0085060175549724,0.016867037502242957,0.020032194598461815,130,1,10957,94,95
Random Forest,0.897,0.9894736842105263,0.0085060175549724,0.016867037502242957,0.020032194598461815,130,1,10957,94,95
Random Forest,0.898,0.9893617021276596,0.008415528006515247,0.016689098250336473,0.019942765158290108,130,1,10958,93,94
Random Forest,0.899,0.9893617021276596,0.008415528006515247,0.016689098250336473,0.019942765158290108,130,1,10958,93,94
Random Forest,0.9,0.9893617021276596,0.008415528006515247,0.016689098250336473,0.019942765158290108,130,1,10958,93,94
Random Forest,0.901,0.9893617021276596,0.008415528006515247,0.016689098250336473,0.019942765158290108,130,1,10958,93,94
Random Forest,0.902,0.989010989010989,0.008144059361143787,0.01615508885298869,0.019674476837774995,130,1,10961,90,91
Random Forest,0.903,0.9888888888888889,0.008053569812686635,0.01597702181132753,0.019585047397603292,130,1,10962,89,90
Random Forest,0.904,0.9886363636363636,0.007872590715772329,0.015620791812550498,0.019406188517259882,130,1,10964,87,88
Random Forest,0.905,0.9882352941176471,0.007601122070400868,0.015086206896551725,0.01913790019674477,130,1,10967,84,85
Random Forest,0.906,0.9882352941176471,0.007601122070400868,0.015086206896551725,0.01913790019674477,130,1,10967,84,85
Random Forest,0.907,0.9880952380952381,0.007510632521943715,0.014907947911989223,0.019048470756573063,130,1,10968,83,84
Random Forest,0.908,0.9876543209876543,0.007239163876572256,0.01437297879985627,0.01878018243605795,130,1,10971,80,81
Random Forest,0.909,0.9876543209876543,0.007239163876572256,0.01437297879985627,0.01878018243605795,130,1,10971,80,81
Random Forest,0.91,0.9875,0.007148674328115103,0.014194591680891204,0.018690752995886246,130,1,10972,79,80
Random Forest,0.911,0.9873417721518988,0.00705818477965795,0.014016172506738544,0.01860132355571454,130,1,10973,78,79
Random Forest,0.912,0.9873417721518988,0.00705818477965795,0.014016172506738544,0.01860132355571454,130,1,10973,78,79
Random Forest,0.913,0.9873417721518988,0.00705818477965795,0.014016172506738544,0.01860132355571454,130,1,10973,78,79
Random Forest,0.914,0.9873417721518988,0.00705818477965795,0.014016172506738544,0.01860132355571454,130,1,10973,78,79
Random Forest,0.915,0.987012987012987,0.006877205682743643,0.013659237958303379,0.018422464675371134,130,1,10975,76,77
Random Forest,0.916,0.9866666666666667,0.006696226585829337,0.013302175085385583,0.018243605795027724,130,1,10977,74,75
Random Forest,0.917,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.918,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.919,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.92,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.921,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.922,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.923,0.9864864864864865,0.006605737037372184,0.013123595505617978,0.018154176354856017,130,1,10978,73,74
Random Forest,0.924,0.9861111111111112,0.006424757940457877,0.012766340016182685,0.01797531747451261,130,1,10980,71,72
Random Forest,0.925,0.9859154929577465,0.006334268392000724,0.012587664089192591,0.017885888034340904,130,1,10981,70,71
Random Forest,0.926,0.9850746268656716,0.005972310198172111,0.011872638963842417,0.017528170273654088,130,1,10985,66,67
Random Forest,0.927,0.9850746268656716,0.005972310198172111,0.011872638963842417,0.017528170273654088,130,1,10985,66,67
Random Forest,0.928,0.9850746268656716,0.005972310198172111,0.011872638963842417,0.017528170273654088,130,1,10985,66,67
Random Forest,0.929,0.9850746268656716,0.005972310198172111,0.011872638963842417,0.017528170273654088,130,1,10985,66,67
Random Forest,0.93,0.9850746268656716,0.005972310198172111,0.011872638963842417,0.017528170273654088,130,1,10985,66,67
Random Forest,0.931,0.9848484848484849,0.005881820649714958,0.011693802284789062,0.01743874083348238,130,1,10986,65,66
Random Forest,0.932,0.9848484848484849,0.005881820649714958,0.011693802284789062,0.01743874083348238,130,1,10986,65,66
Random Forest,0.933,0.9846153846153847,0.0057913311012578045,0.011514933429291111,0.01734931139331068,130,1,10987,64,65
Random Forest,0.934,0.9846153846153847,0.0057913311012578045,0.011514933429291111,0.01734931139331068,130,1,10987,64,65
Random Forest,0.935,0.984375,0.0057008415528006515,0.011336032388663968,0.017259881953138972,130,1,10988,63,64
Random Forest,0.936,0.9841269841269841,0.0056103520043434985,0.011157099154219903,0.01717045251296727,130,1,10989,62,63
Random Forest,0.937,0.9836065573770492,0.005429372907429192,0.01079913606911447,0.01699159363262386,130,1,10991,60,61
Random Forest,0.938,0.9833333333333333,0.005338883358972039,0.010620106201062011,0.016902164192452156,130,1,10992,59,60
Random Forest,0.939,0.9827586206896551,0.005157904262057732,0.010261949770456387,0.016723305312108746,130,1,10994,57,58
Random Forest,0.94,0.9818181818181818,0.004886435616686273,0.009724473257698542,0.016455016991593633,130,1,10997,54,55
Random Forest,0.941,0.9814814814814815,0.004795946068229119,0.00954524988743809,0.016365587551421926,130,1,10998,53,54
Random Forest,0.942,0.9807692307692307,0.004614966971314813,0.009186706295595785,0.01618672867107852,130,1,11000,51,52
Random Forest,0.943,0.9807692307692307,0.004614966971314813,0.009186706295595785,0.01618672867107852,130,1,11000,51,52
Random Forest,0.944,0.9803921568627451,0.00452447742285766,0.009007386056566384,0.016097299230906813,130,1,11001,50,51
Random Forest,0.945,0.9803921568627451,0.00452447742285766,0.009007386056566384,0.016097299230906813,130,1,11001,50,51
Random Forest,0.946,0.9795918367346939,0.004343498325943353,0.008648648648648649,0.015918440350563407,130,1,11003,48,49
Random Forest,0.947,1.0,0.0042530087774862,0.008469994593620472,0.015918440350563407,131,0,11004,47,47
Random Forest,0.948,1.0,0.0038910505836575876,0.007751937984496124,0.015560722589876588,131,0,11008,43,43
Random Forest,0.949,1.0,0.003710071486743281,0.007392715470609448,0.015381863709533178,131,0,11010,41,41
Random Forest,0.95,1.0,0.003619581938286128,0.007213055630691551,0.015292434269361473,131,0,11011,40,40
Random Forest,0.951,1.0,0.003619581938286128,0.007213055630691551,0.015292434269361473,131,0,11011,40,40
Random Forest,0.952,1.0,0.003529092389828975,0.007033363390441839,0.01520300482918977,131,0,11012,39,39
Random Forest,0.953,1.0,0.0034386028413718214,0.006853638741094779,0.015113575389018065,131,0,11013,38,38
Random Forest,0.954,1.0,0.003257623744457515,0.0064940921800306665,0.014934716508674655,131,0,11015,36,36
Random Forest,0.955,1.0,0.003257623744457515,0.0064940921800306665,0.014934716508674655,131,0,11015,36,36
Random Forest,0.956,1.0,0.003257623744457515,0.0064940921800306665,0.014934716508674655,131,0,11015,36,36
Random Forest,0.957,1.0,0.003167134196000362,0.006314270250766733,0.014845287068502952,131,0,11016,35,35
Random Forest,0.958,1.0,0.003167134196000362,0.006314270250766733,0.014845287068502952,131,0,11016,35,35
Random Forest,0.959,1.0,0.0030766446475432086,0.006134415877311682,0.014755857628331247,131,0,11017,34,34
Random Forest,0.96,1.0,0.0030766446475432086,0.006134415877311682,0.014755857628331247,131,0,11017,34,34
Random Forest,0.961,1.0,0.0030766446475432086,0.006134415877311682,0.014755857628331247,131,0,11017,34,34
Random Forest,0.962,1.0,0.0029861550990860557,0.005954529050884157,0.014666428188159542,131,0,11018,33,33
Random Forest,0.963,1.0,0.0028051760021717493,0.005594658003970403,0.014487569307816132,131,0,11020,31,31
Random Forest,0.964,1.0,0.002714686453714596,0.005414673765905605,0.01439813986764443,131,0,11021,30,30
Random Forest,0.965,1.0,0.002714686453714596,0.005414673765905605,0.01439813986764443,131,0,11021,30,30
Random Forest,0.966,1.0,0.0025337073568002895,0.005054607816589945,0.01421928098730102,131,0,11023,28,28
Random Forest,0.967,1.0,0.0025337073568002895,0.005054607816589945,0.01421928098730102,131,0,11023,28,28
Random Forest,0.968,1.0,0.002352728259885983,0.004694411844362192,0.01404042210695761,131,0,11025,26,26
Random Forest,0.969,1.0,0.001900280517600217,0.003793352601156069,0.013593274906099087,131,0,11030,21,21
Random Forest,0.97,1.0,0.001809790969143064,0.003613043085538795,0.013503845465927384,131,0,11031,20,20
Random Forest,0.971,1.0,0.0017193014206859107,0.0034327009936766036,0.013414416025755679,131,0,11032,19,19
Random Forest,0.972,1.0,0.0017193014206859107,0.0034327009936766036,0.013414416025755679,131,0,11032,19,19
Random Forest,0.973,1.0,0.0016288118722287575,0.003252326316740446,0.013324986585583974,131,0,11033,18,18
Random Forest,0.974,1.0,0.0015383223237716043,0.0030719190458980846,0.01323555714541227,131,0,11034,17,17
Random Forest,0.975,1.0,0.0012668536784001447,0.0025305015815634884,0.012967268824897156,131,0,11037,14,14
Random Forest,0.976,1.0,0.0012668536784001447,0.0025305015815634884,0.012967268824897156,131,0,11037,14,14
Random Forest,0.977,1.0,0.0011763641299429915,0.0023499638467100506,0.012877839384725451,131,0,11038,13,13
Random Forest,0.978,1.0,0.0009953850330286851,0.0019887904538058217,0.012698980504382043,131,0,11040,11,11
Random Forest,0.979,1.0,0.0009953850330286851,0.0019887904538058217,0.012698980504382043,131,0,11040,11,11
Random Forest,0.98,1.0,0.0009953850330286851,0.0019887904538058217,0.012698980504382043,131,0,11040,11,11
Random Forest,0.981,1.0,0.0009953850330286851,0.0019887904538058217,0.012698980504382043,131,0,11040,11,11
Random Forest,0.982,1.0,0.0009953850330286851,0.0019887904538058217,0.012698980504382043,131,0,11040,11,11
Random Forest,0.983,1.0,0.0008144059361143788,0.0016274864376130199,0.012520121624038634,131,0,11042,9,9
Random Forest,0.984,1.0,0.0008144059361143788,0.0016274864376130199,0.012520121624038634,131,0,11042,9,9
Random Forest,0.985,1.0,0.0008144059361143788,0.0016274864376130199,0.012520121624038634,131,0,11042,9,9
Random Forest,0.986,1.0,0.0008144059361143788,0.0016274864376130199,0.012520121624038634,131,0,11042,9,9
Random Forest,0.987,1.0,0.0008144059361143788,0.0016274864376130199,0.012520121624038634,131,0,11042,9,9
Random Forest,0.988,1.0,0.0003619581938286128,0.0007236544549977386,0.012072974423180111,131,0,11047,4,4
Random Forest,0.989,1.0,0.0003619581938286128,0.0007236544549977386,0.012072974423180111,131,0,11047,4,4
Random Forest,0.99,1.0,0.0003619581938286128,0.0007236544549977386,0.012072974423180111,131,0,11047,4,4
Random Forest,0.991,1.0,0.0003619581938286128,0.0007236544549977386,0.012072974423180111,131,0,11047,4,4
Random Forest,0.992,1.0,0.0003619581938286128,0.0007236544549977386,0.012072974423180111,131,0,11047,4,4
Random Forest,0.993,1.0,9.04895484571532e-05,0.00018096272167933406,0.011804686102664998,131,0,11050,1,1
Random Forest,0.994,1.0,9.04895484571532e-05,0.00018096272167933406,0.011804686102664998,131,0,11050,1,1
Random Forest,0.995,0.0,0.0,0.0,0.011715256662493293,131,0,11051,0,0
Random Forest,0.996,0.0,0.0,0.0,0.011715256662493293,131,0,11051,0,0
Random Forest,0.997,0.0,0.0,0.0,0.011715256662493293,131,0,11051,0,0
Random Forest,0.998,0.0,0.0,0.0,0.011715256662493293,131,0,11051,0,0
Random Forest,0.999,0.0,0.0,0.0,0.011715256662493293,131,0,11051,0,0
XGBoost,0.001,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.002,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.003,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.004,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.005,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.006,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.007,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.008,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.009,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.01,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.011,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.012,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.013,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.014,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.015,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.016,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.017,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.018,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.019,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.02,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.021,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.022,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.023,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.024,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.025,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.026,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.027,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.028,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.029,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.03,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.031,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.032,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.033,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.034,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.035,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.036,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.037,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.038,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.039,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.04,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.041,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.042,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.043,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.044,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.045,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.046,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.047,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.048,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.049,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.05,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.051,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.052,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.053,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.054,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.055,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.056,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.057,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.058,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.059,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.06,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.061,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.062,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.063,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.064,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.065,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.066,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.067,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.068,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.069,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.07,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.071,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.072,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.073,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.074,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.075,0.9882847433375067,1.0,0.9941078576890209,0.9882847433375067,0,131,0,11051,11182
XGBoost,0.076,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.077,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.078,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.079,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.08,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.081,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.082,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.083,0.9882836955549593,0.9999095104515429,0.9940626124505217,0.988195313897335,0,131,1,11050,11181
XGBoost,0.084,0.9882826475849732,0.9998190209030857,0.9940173631415591,0.9881058844571633,0,131,2,11049,11180
XGBoost,0.085,0.9882826475849732,0.9998190209030857,0.9940173631415591,0.9881058844571633,0,131,2,11049,11180
XGBoost,0.086,0.9882826475849732,0.9998190209030857,0.9940173631415591,0.9881058844571633,0,131,2,11049,11180
XGBoost,0.087,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.088,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.089,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.09,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.091,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.092,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.093,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.094,0.9882795025498792,0.9995475522577142,0.9938815907863955,0.9878375961366482,0,131,5,11046,11177
XGBoost,0.095,0.9883658492930016,0.9993665731607999,0.9938357705286839,0.9877481666964765,1,130,7,11044,11174
XGBoost,0.096,0.9883658492930016,0.9993665731607999,0.9938357705286839,0.9877481666964765,1,130,7,11044,11174
XGBoost,0.097,0.9883658492930016,0.9993665731607999,0.9938357705286839,0.9877481666964765,1,130,7,11044,11174
XGBoost,0.098,0.9883658492930016,0.9993665731607999,0.9938357705286839,0.9877481666964765,1,130,7,11044,11174
XGBoost,0.099,0.9883648080193324,0.9992760836123428,0.9937904967602592,0.9876587372563048,1,130,8,11043,11173
XGBoost,0.1,0.9883637665592553,0.9991855940638856,0.9937452189173379,0.9875693078161331,1,130,9,11042,11172
XGBoost,0.101,0.9883637665592553,0.9991855940638856,0.9937452189173379,0.9875693078161331,1,130,9,11042,11172
XGBoost,0.102,0.9883637665592553,0.9991855940638856,0.9937452189173379,0.9875693078161331,1,130,9,11042,11172
XGBoost,0.103,0.988360641060077,0.9989141254185142,0.9936093609360936,0.987301019495618,1,130,12,11039,11169
XGBoost,0.104,0.9883595988538681,0.998823635870057,0.9935640667896845,0.9872115900554462,1,130,13,11038,11168
XGBoost,0.105,0.9883595988538681,0.998823635870057,0.9935640667896845,0.9872115900554462,1,130,13,11038,11168
XGBoost,0.106,0.9884481060266858,0.998823635870057,0.9936087856692771,0.987301019495618,2,129,13,11038,11167
XGBoost,0.107,0.9884481060266858,0.998823635870057,0.9936087856692771,0.987301019495618,2,129,13,11038,11167
XGBoost,0.108,0.9884450017914725,0.9985521672246855,0.9934728786855728,0.9870327311751028,2,129,16,11035,11164
XGBoost,0.109,0.9884439666756248,0.9984616776762284,0.993427568200234,0.9869433017349312,2,129,17,11034,11163
XGBoost,0.11,0.9884439666756248,0.9984616776762284,0.993427568200234,0.9869433017349312,2,129,17,11034,11163
XGBoost,0.111,0.9884418958874652,0.9982806985793141,0.9933369349900955,0.9867644428545878,2,129,19,11032,11161
XGBoost,0.112,0.9884377520838935,0.9979187403854854,0.9931556195965417,0.9864067250939009,2,129,23,11028,11157
